time_s,num_p_n_m,num_p_e_m,num_p_d_m,num_v_n_mps,num_v_e_mps,num_v_d_mps,ana_p_n_m,ana_p_e_m,ana_p_d_m,ana_v_n_mps,ana_v_e_mps,ana_v_d_mps,abs_err_p_n_m,abs_err_p_e_m,abs_err_p_d_m,abs_err_v_n_mps,abs_err_v_e_mps,abs_err_v_d_mps
0.83999999999999997,0,0,0.3145260109090906,0,0,0.74887145454545423,0,0,0.31452601090909049,0,0,0.74887145454545367,0,0,1.1102230246251565e-16,0,0,5.5511151231257827e-16
0.84999999999999998,0,0,0.32205930113636333,0,0,0.75778659090909062,0,0,0.32205930113636322,0,0,0.75778659090909006,0,0,1.1102230246251565e-16,0,0,5.5511151231257827e-16
0.85999999999999999,0,0,0.32968174272727241,0,0,0.76670172727272701,0,0,0.3296817427272723,0,0,0.76670172727272634,0,0,1.1102230246251565e-16,0,0,6.6613381477509392e-16
0.87,0,0,0.33739333568181784,0,0,0.7756168636363634,0,0,0.33739333568181779,0,0,0.77561686363636273,0,0,5.5511151231257827e-17,0,0,6.6613381477509392e-16
0.88,0,0,0.34519407999999968,0,0,0.78453199999999979,0,0,0.34519407999999957,0,0,0.78453199999999912,0,0,1.1102230246251565e-16,0,0,6.6613381477509392e-16
0.89000000000000001,0,0,0.35308397568181787,0,0,0.79344713636363617,0,0,0.35308397568181776,0,0,0.79344713636363551,0,0,1.1102230246251565e-16,0,0,6.6613381477509392e-16
0.90000000000000002,0,0,0.36106302272727242,0,0,0.80236227272727256,0,0,0.36106302272727236,0,0,0.80236227272727179,0,0,5.5511151231257827e-17,0,0,7.7715611723760958e-16
0.91000000000000003,0,0,0.36913122113636332,0,0,0.81127740909090895,0,0,0.36913122113636326,0,0,0.81127740909090817,0,0,5.5511151231257827e-17,0,0,7.7715611723760958e-16
0.92000000000000004,0,0,0.37728857090909057,0,0,0.82019254545454534,0,0,0.37728857090909051,0,0,0.82019254545454456,0,0,5.5511151231257827e-17,0,0,7.7715611723760958e-16
0.93000000000000005,0,0,0.38553507204545423,0,0,0.82910768181818173,0,0,0.38553507204545417,0,0,0.82910768181818095,0,0,5.5511151231257827e-17,0,0,7.7715611723760958e-16
0.94000000000000006,0,0,0.39387072454545424,0,0,0.83802281818181812,0,0,0.39387072454545419,0,0,0.83802281818181723,0,0,5.5511151231257827e-17,0,0,8.8817841970012523e-16
0.95000000000000007,0,0,0.40229552840909061,0,0,0.84693795454545451,0,0,0.4022955284090905,0,0,0.84693795454545362,0,0,1.1102230246251565e-16,0,0,8.8817841970012523e-16
0.95999999999999996,0,0,0.41080948363636333,0,0,0.8558530909090909,0,0,0.41080948363636316,0,0,0.8558530909090899,0,0,1.6653345369377348e-16,0,0,9.9920072216264089e-16
0.96999999999999997,0,0,0.4194125902272724,0,0,0.86476822727272729,0,0,0.41941259022727223,0,0,0.86476822727272629,0,0,1.6653345369377348e-16,0,0,9.9920072216264089e-16
0.97999999999999998,0,0,0.42810484818181788,0,0,0.87368336363636367,0,0,0.42810484818181765,0,0,0.87368336363636256,0,0,2.2204460492503131e-16,0,0,1.1102230246251565e-15
0.98999999999999999,0,0,0.43688625749999971,0,0,0.88259850000000006,0,0,0.43688625749999949,0,0,0.88259849999999895,0,0,2.2204460492503131e-16,0,0,1.1102230246251565e-15
1,0,0,0.44575681818181789,0,0,0.89151363636363645,0,0,0.44575681818181767,0,0,0.89151363636363534,0,0,2.2204460492503131e-16,0,0,1.1102230246251565e-15
1.01,0,0,0.45471653022727243,0,0,0.90042877272727284,0,0,0.45471653022727221,0,0,0.90042877272727173,0,0,2.2204460492503131e-16,0,0,1.1102230246251565e-15
1.02,0,0,0.46376539363636332,0,0,0.90934390909090923,0,0,0.4637653936363631,0,0,0.90934390909090812,0,0,2.2204460492503131e-16,0,0,1.1102230246251565e-15
1.03,0,0,0.47290340840909062,0,0,0.91825904545454562,0,0,0.47290340840909034,0,0,0.9182590454545444,0,0,2.7755575615628914e-16,0,0,1.2212453270876722e-15
1.04,0,0,0.48213057454545427,0,0,0.92717418181818201,0,0,0.48213057454545405,0,0,0.92717418181818079,0,0,2.2204460492503131e-16,0,0,1.2212453270876722e-15
1.05,0,0,0.49144689204545428,0,0,0.9360893181818184,0,0,0.491446892045454,0,0,0.93608931818181718,0,0,2.7755575615628914e-16,0,0,1.2212453270876722e-15
1.0600000000000001,0,0,0.50085236090909069,0,0,0.94500445454545479,0,0,0.50085236090909036,0,0,0.94500445454545356,0,0,3.3306690738754696e-16,0,0,1.2212453270876722e-15
1.0700000000000001,0,0,0.51034698113636345,0,0,0.95391959090909118,0,0,0.51034698113636301,0,0,0.95391959090908984,0,0,4.4408920985006262e-16,0,0,1.3322676295501878e-15
1.0800000000000001,0,0,0.51993075272727252,0,0,0.96283472727272756,0,0,0.51993075272727218,0,0,0.96283472727272623,0,0,3.3306690738754696e-16,0,0,1.3322676295501878e-15
1.0900000000000001,0,0,0.52960367568181799,0,0,0.97174986363636395,0,0,0.52960367568181765,0,0,0.97174986363636262,0,0,3.3306690738754696e-16,0,0,1.3322676295501878e-15
1.1000000000000001,0,0,0.53936574999999976,0,0,0.98066500000000034,0,0,0.53936574999999942,0,0,0.98066499999999901,0,0,3.3306690738754696e-16,0,0,1.3322676295501878e-15
